session_name,session_type,model_id,llm,category,subcategory,prefix,label_column,pipeline_name
small_20260122_190816,small,llama_themes_large_culture_nationalism/bert-base-multilingual-cased/model,llama,themes,culture_nationalism,bert_base_multilingual_cased_54,bert_base_multilingual_cased_54_label,llama_small
small_20260122_190816,small,llama_themes_large_agriculture/bert-base-multilingual-cased/model,llama,themes,agriculture,bert_base_multilingual_cased_55,bert_base_multilingual_cased_55_label,llama_small
small_20260122_190816,small,llama_specific_themes_large/bert-base-multilingual-cased/model,llama,specific_themes,,bert_base_multilingual_cased_56,bert_base_multilingual_cased_56_label,llama_small
small_20260122_190816,small,llama_sentiment_large/bert-base-multilingual-cased/model,llama,sentiment,,bert_base_multilingual_cased_57,bert_base_multilingual_cased_57_label,llama_small
small_20260122_190816,small,llama_political_parties_large_QS/bert-base-multilingual-cased/model,llama,political_parties,QS,bert_base_multilingual_cased_58,bert_base_multilingual_cased_58_label,llama_small
small_20260122_190816,small,llama_political_parties_large_PQ/bert-base-multilingual-cased/model,llama,political_parties,PQ,bert_base_multilingual_cased_59,bert_base_multilingual_cased_59_label,llama_small
small_20260122_190816,small,llama_political_parties_large_PCQ/bert-base-multilingual-cased/model,llama,political_parties,PCQ,bert_base_multilingual_cased_60,bert_base_multilingual_cased_60_label,llama_small
small_20260122_190816,small,llama_political_parties_large_NDP/bert-base-multilingual-cased/model,llama,political_parties,NDP,bert_base_multilingual_cased_61,bert_base_multilingual_cased_61_label,llama_small
small_20260122_190816,small,llama_political_parties_large_LPC/bert-base-multilingual-cased/model,llama,political_parties,LPC,bert_base_multilingual_cased_62,bert_base_multilingual_cased_62_label,llama_small
small_20260122_190816,small,llama_political_parties_large_GPC/bert-base-multilingual-cased/model,llama,political_parties,GPC,bert_base_multilingual_cased_63,bert_base_multilingual_cased_63_label,llama_small
small_20260122_190816,small,llama_political_parties_large_CPC/bert-base-multilingual-cased/model,llama,political_parties,CPC,bert_base_multilingual_cased_64,bert_base_multilingual_cased_64_label,llama_small
small_20260122_190816,small,llama_political_parties_large_CAQ/bert-base-multilingual-cased/model,llama,political_parties,CAQ,bert_base_multilingual_cased_65,bert_base_multilingual_cased_65_label,llama_small
small_20260122_190816,small,llama_political_parties_large_BQ/bert-base-multilingual-cased/model,llama,political_parties,BQ,bert_base_multilingual_cased_66,bert_base_multilingual_cased_66_label,llama_small
small_20260122_190816,small,gpt_oss_themes_large_transportation/bert-base-multilingual-cased/model,gpt_oss,themes,transportation,bert_base_multilingual_cased_67,bert_base_multilingual_cased_67_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_technology/bert-base-multilingual-cased/model,gpt_oss,themes,technology,bert_base_multilingual_cased_68,bert_base_multilingual_cased_68_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_social_welfare/bert-base-multilingual-cased/model,gpt_oss,themes,social_welfare,bert_base_multilingual_cased_69,bert_base_multilingual_cased_69_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_rights_liberties_minorities_discrimination/bert-base-multilingual-cased/model,gpt_oss,themes,rights_liberties_minorities_discrimination,bert_base_multilingual_cased_70,bert_base_multilingual_cased_70_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_public_lands/bert-base-multilingual-cased/model,gpt_oss,themes,public_lands,bert_base_multilingual_cased_71,bert_base_multilingual_cased_71_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_macroeconomics/bert-base-multilingual-cased/model,gpt_oss,themes,macroeconomics,bert_base_multilingual_cased_72,bert_base_multilingual_cased_72_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_law_and_crime/bert-base-multilingual-cased/model,gpt_oss,themes,law_and_crime,bert_base_multilingual_cased_73,bert_base_multilingual_cased_73_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_labor/bert-base-multilingual-cased/model,gpt_oss,themes,labor,bert_base_multilingual_cased_74,bert_base_multilingual_cased_74_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_international_affairs/bert-base-multilingual-cased/model,gpt_oss,themes,international_affairs,bert_base_multilingual_cased_75,bert_base_multilingual_cased_75_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_immigration/bert-base-multilingual-cased/model,gpt_oss,themes,immigration,bert_base_multilingual_cased_76,bert_base_multilingual_cased_76_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_housing/bert-base-multilingual-cased/model,gpt_oss,themes,housing,bert_base_multilingual_cased_77,bert_base_multilingual_cased_77_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_health/bert-base-multilingual-cased/model,gpt_oss,themes,health,bert_base_multilingual_cased_78,bert_base_multilingual_cased_78_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_governments_governance/bert-base-multilingual-cased/model,gpt_oss,themes,governments_governance,bert_base_multilingual_cased_79,bert_base_multilingual_cased_79_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_foreign_trade/bert-base-multilingual-cased/model,gpt_oss,themes,foreign_trade,bert_base_multilingual_cased_80,bert_base_multilingual_cased_80_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_environment/bert-base-multilingual-cased/model,gpt_oss,themes,environment,bert_base_multilingual_cased_81,bert_base_multilingual_cased_81_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_energy/bert-base-multilingual-cased/model,gpt_oss,themes,energy,bert_base_multilingual_cased_82,bert_base_multilingual_cased_82_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_education/bert-base-multilingual-cased/model,gpt_oss,themes,education,bert_base_multilingual_cased_83,bert_base_multilingual_cased_83_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_domestic_commerce/bert-base-multilingual-cased/model,gpt_oss,themes,domestic_commerce,bert_base_multilingual_cased_84,bert_base_multilingual_cased_84_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_defense/bert-base-multilingual-cased/model,gpt_oss,themes,defense,bert_base_multilingual_cased_85,bert_base_multilingual_cased_85_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_culture_nationalism/bert-base-multilingual-cased/model,gpt_oss,themes,culture_nationalism,bert_base_multilingual_cased_86,bert_base_multilingual_cased_86_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_themes_large_agriculture/bert-base-multilingual-cased/model,gpt_oss,themes,agriculture,bert_base_multilingual_cased_87,bert_base_multilingual_cased_87_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_sentiment_large/bert-base-multilingual-cased/model,gpt_oss,sentiment,,bert_base_multilingual_cased_88,bert_base_multilingual_cased_88_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_QS/bert-base-multilingual-cased/model,gpt_oss,political_parties,QS,bert_base_multilingual_cased_89,bert_base_multilingual_cased_89_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_PQ/bert-base-multilingual-cased/model,gpt_oss,political_parties,PQ,bert_base_multilingual_cased_90,bert_base_multilingual_cased_90_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_PLQ/bert-base-multilingual-cased/model,gpt_oss,political_parties,PLQ,bert_base_multilingual_cased_91,bert_base_multilingual_cased_91_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_NDP/bert-base-multilingual-cased/model,gpt_oss,political_parties,NDP,bert_base_multilingual_cased_92,bert_base_multilingual_cased_92_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_LPC/bert-base-multilingual-cased/model,gpt_oss,political_parties,LPC,bert_base_multilingual_cased_93,bert_base_multilingual_cased_93_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_GPC/bert-base-multilingual-cased/model,gpt_oss,political_parties,GPC,bert_base_multilingual_cased_94,bert_base_multilingual_cased_94_label,gpt_oss_small
small_20260122_190816,small,gpt_oss_political_parties_large_CPC/bert-base-multilingual-cased/model,gpt_oss,political_parties,CPC,bert_base_multilingual_cased_95,bert_base_multilingual_cased_95_label,gpt_oss_small
small_20260122_190816,small,gpt_5_themes_large_transportation/bert-base-multilingual-cased/model,gpt_5,themes,transportation,bert_base_multilingual_cased_96,bert_base_multilingual_cased_96_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_technology/bert-base-multilingual-cased/model,gpt_5,themes,technology,bert_base_multilingual_cased_97,bert_base_multilingual_cased_97_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_social_welfare/bert-base-multilingual-cased/model,gpt_5,themes,social_welfare,bert_base_multilingual_cased_98,bert_base_multilingual_cased_98_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_rights_liberties_minorities_discrimination/bert-base-multilingual-cased/model,gpt_5,themes,rights_liberties_minorities_discrimination,bert_base_multilingual_cased_99,bert_base_multilingual_cased_99_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_public_lands/bert-base-multilingual-cased/model,gpt_5,themes,public_lands,bert_base_multilingual_cased_100,bert_base_multilingual_cased_100_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_macroeconomics/bert-base-multilingual-cased/model,gpt_5,themes,macroeconomics,bert_base_multilingual_cased_101,bert_base_multilingual_cased_101_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_law_and_crime/bert-base-multilingual-cased/model,gpt_5,themes,law_and_crime,bert_base_multilingual_cased_102,bert_base_multilingual_cased_102_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_labor/bert-base-multilingual-cased/model,gpt_5,themes,labor,bert_base_multilingual_cased_103,bert_base_multilingual_cased_103_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_international_affairs/bert-base-multilingual-cased/model,gpt_5,themes,international_affairs,bert_base_multilingual_cased_104,bert_base_multilingual_cased_104_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_immigration/bert-base-multilingual-cased/model,gpt_5,themes,immigration,bert_base_multilingual_cased_105,bert_base_multilingual_cased_105_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_housing/bert-base-multilingual-cased/model,gpt_5,themes,housing,bert_base_multilingual_cased_106,bert_base_multilingual_cased_106_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_health/bert-base-multilingual-cased/model,gpt_5,themes,health,bert_base_multilingual_cased_107,bert_base_multilingual_cased_107_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_governments_governance/bert-base-multilingual-cased/model,gpt_5,themes,governments_governance,bert_base_multilingual_cased_108,bert_base_multilingual_cased_108_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_foreign_trade/bert-base-multilingual-cased/model,gpt_5,themes,foreign_trade,bert_base_multilingual_cased_109,bert_base_multilingual_cased_109_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_environment/bert-base-multilingual-cased/model,gpt_5,themes,environment,bert_base_multilingual_cased_110,bert_base_multilingual_cased_110_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_energy/bert-base-multilingual-cased/model,gpt_5,themes,energy,bert_base_multilingual_cased_111,bert_base_multilingual_cased_111_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_education/bert-base-multilingual-cased/model,gpt_5,themes,education,bert_base_multilingual_cased_112,bert_base_multilingual_cased_112_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_domestic_commerce/bert-base-multilingual-cased/model,gpt_5,themes,domestic_commerce,bert_base_multilingual_cased_113,bert_base_multilingual_cased_113_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_defense/bert-base-multilingual-cased/model,gpt_5,themes,defense,bert_base_multilingual_cased_114,bert_base_multilingual_cased_114_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_culture_nationalism/bert-base-multilingual-cased/model,gpt_5,themes,culture_nationalism,bert_base_multilingual_cased_115,bert_base_multilingual_cased_115_label,gpt_5_small
small_20260122_190816,small,gpt_5_themes_large_agriculture/bert-base-multilingual-cased/model,gpt_5,themes,agriculture,bert_base_multilingual_cased_116,bert_base_multilingual_cased_116_label,gpt_5_small
small_20260122_190816,small,gpt_5_specific_themes_large/bert-base-multilingual-cased/model,gpt_5,specific_themes,,bert_base_multilingual_cased_117,bert_base_multilingual_cased_117_label,gpt_5_small
small_20260122_190816,small,gpt_5_sentiment_large/bert-base-multilingual-cased/model,gpt_5,sentiment,,bert_base_multilingual_cased_118,bert_base_multilingual_cased_118_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_QS/bert-base-multilingual-cased/model,gpt_5,political_parties,QS,bert_base_multilingual_cased_119,bert_base_multilingual_cased_119_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_PQ/bert-base-multilingual-cased/model,gpt_5,political_parties,PQ,bert_base_multilingual_cased_120,bert_base_multilingual_cased_120_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_PLQ/bert-base-multilingual-cased/model,gpt_5,political_parties,PLQ,bert_base_multilingual_cased_121,bert_base_multilingual_cased_121_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_NDP/bert-base-multilingual-cased/model,gpt_5,political_parties,NDP,bert_base_multilingual_cased_122,bert_base_multilingual_cased_122_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_LPC/bert-base-multilingual-cased/model,gpt_5,political_parties,LPC,bert_base_multilingual_cased_123,bert_base_multilingual_cased_123_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_GPC/bert-base-multilingual-cased/model,gpt_5,political_parties,GPC,bert_base_multilingual_cased_124,bert_base_multilingual_cased_124_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_CPC/bert-base-multilingual-cased/model,gpt_5,political_parties,CPC,bert_base_multilingual_cased_125,bert_base_multilingual_cased_125_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_CAQ/bert-base-multilingual-cased/model,gpt_5,political_parties,CAQ,bert_base_multilingual_cased_126,bert_base_multilingual_cased_126_label,gpt_5_small
small_20260122_190816,small,gpt_5_political_parties_large_BQ/bert-base-multilingual-cased/model,gpt_5,political_parties,BQ,bert_base_multilingual_cased_127,bert_base_multilingual_cased_127_label,gpt_5_small
small_20260122_190816,small,gpt_4_1_themes_large_transportation/bert-base-multilingual-cased/model,gpt_4_1,themes,transportation,bert_base_multilingual_cased_128,bert_base_multilingual_cased_128_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_technology/bert-base-multilingual-cased/model,gpt_4_1,themes,technology,bert_base_multilingual_cased_129,bert_base_multilingual_cased_129_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_social_welfare/bert-base-multilingual-cased/model,gpt_4_1,themes,social_welfare,bert_base_multilingual_cased_130,bert_base_multilingual_cased_130_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_rights_liberties_minorities_discrimination/bert-base-multilingual-cased/model,gpt_4_1,themes,rights_liberties_minorities_discrimination,bert_base_multilingual_cased_131,bert_base_multilingual_cased_131_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_public_lands/bert-base-multilingual-cased/model,gpt_4_1,themes,public_lands,bert_base_multilingual_cased_132,bert_base_multilingual_cased_132_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_macroeconomics/bert-base-multilingual-cased/model,gpt_4_1,themes,macroeconomics,bert_base_multilingual_cased_133,bert_base_multilingual_cased_133_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_law_and_crime/bert-base-multilingual-cased/model,gpt_4_1,themes,law_and_crime,bert_base_multilingual_cased_134,bert_base_multilingual_cased_134_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_labor/bert-base-multilingual-cased/model,gpt_4_1,themes,labor,bert_base_multilingual_cased_135,bert_base_multilingual_cased_135_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_international_affairs/bert-base-multilingual-cased/model,gpt_4_1,themes,international_affairs,bert_base_multilingual_cased_136,bert_base_multilingual_cased_136_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_immigration/bert-base-multilingual-cased/model,gpt_4_1,themes,immigration,bert_base_multilingual_cased_137,bert_base_multilingual_cased_137_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_housing/bert-base-multilingual-cased/model,gpt_4_1,themes,housing,bert_base_multilingual_cased_138,bert_base_multilingual_cased_138_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_health/bert-base-multilingual-cased/model,gpt_4_1,themes,health,bert_base_multilingual_cased_139,bert_base_multilingual_cased_139_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_governments_governance/bert-base-multilingual-cased/model,gpt_4_1,themes,governments_governance,bert_base_multilingual_cased_140,bert_base_multilingual_cased_140_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_foreign_trade/bert-base-multilingual-cased/model,gpt_4_1,themes,foreign_trade,bert_base_multilingual_cased_141,bert_base_multilingual_cased_141_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_environment/bert-base-multilingual-cased/model,gpt_4_1,themes,environment,bert_base_multilingual_cased_142,bert_base_multilingual_cased_142_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_energy/bert-base-multilingual-cased/model,gpt_4_1,themes,energy,bert_base_multilingual_cased_143,bert_base_multilingual_cased_143_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_education/bert-base-multilingual-cased/model,gpt_4_1,themes,education,bert_base_multilingual_cased_144,bert_base_multilingual_cased_144_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_domestic_commerce/bert-base-multilingual-cased/model,gpt_4_1,themes,domestic_commerce,bert_base_multilingual_cased_145,bert_base_multilingual_cased_145_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_defense/bert-base-multilingual-cased/model,gpt_4_1,themes,defense,bert_base_multilingual_cased_146,bert_base_multilingual_cased_146_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_culture_nationalism/bert-base-multilingual-cased/model,gpt_4_1,themes,culture_nationalism,bert_base_multilingual_cased_147,bert_base_multilingual_cased_147_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_themes_large_agriculture/bert-base-multilingual-cased/model,gpt_4_1,themes,agriculture,bert_base_multilingual_cased_148,bert_base_multilingual_cased_148_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_specific_themes_large/bert-base-multilingual-cased/model,gpt_4_1,specific_themes,,bert_base_multilingual_cased_149,bert_base_multilingual_cased_149_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_sentiment_large/bert-base-multilingual-cased/model,gpt_4_1,sentiment,,bert_base_multilingual_cased_150,bert_base_multilingual_cased_150_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_QS/bert-base-multilingual-cased/model,gpt_4_1,political_parties,QS,bert_base_multilingual_cased_151,bert_base_multilingual_cased_151_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_PQ/bert-base-multilingual-cased/model,gpt_4_1,political_parties,PQ,bert_base_multilingual_cased_152,bert_base_multilingual_cased_152_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_PLQ/bert-base-multilingual-cased/model,gpt_4_1,political_parties,PLQ,bert_base_multilingual_cased_153,bert_base_multilingual_cased_153_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_NDP/bert-base-multilingual-cased/model,gpt_4_1,political_parties,NDP,bert_base_multilingual_cased_154,bert_base_multilingual_cased_154_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_LPC/bert-base-multilingual-cased/model,gpt_4_1,political_parties,LPC,bert_base_multilingual_cased_155,bert_base_multilingual_cased_155_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_GPC/bert-base-multilingual-cased/model,gpt_4_1,political_parties,GPC,bert_base_multilingual_cased_156,bert_base_multilingual_cased_156_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_CPC/bert-base-multilingual-cased/model,gpt_4_1,political_parties,CPC,bert_base_multilingual_cased_157,bert_base_multilingual_cased_157_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_CAQ/bert-base-multilingual-cased/model,gpt_4_1,political_parties,CAQ,bert_base_multilingual_cased_158,bert_base_multilingual_cased_158_label,gpt_4_1_small
small_20260122_190816,small,gpt_4_1_political_parties_large_BQ/bert-base-multilingual-cased/model,gpt_4_1,political_parties,BQ,bert_base_multilingual_cased_159,bert_base_multilingual_cased_159_label,gpt_4_1_small
small_20260122_190816,small,gemma_themes_large_transportation/bert-base-multilingual-cased/model,gemma,themes,transportation,bert_base_multilingual_cased_160,bert_base_multilingual_cased_160_label,gemma_small
small_20260122_190816,small,gemma_themes_large_technology/bert-base-multilingual-cased/model,gemma,themes,technology,bert_base_multilingual_cased_161,bert_base_multilingual_cased_161_label,gemma_small
small_20260122_190816,small,gemma_themes_large_social_welfare/bert-base-multilingual-cased/model,gemma,themes,social_welfare,bert_base_multilingual_cased_162,bert_base_multilingual_cased_162_label,gemma_small
small_20260122_190816,small,gemma_themes_large_rights_liberties_minorities_discrimination/bert-base-multilingual-cased/model,gemma,themes,rights_liberties_minorities_discrimination,bert_base_multilingual_cased_163,bert_base_multilingual_cased_163_label,gemma_small
small_20260122_190816,small,gemma_themes_large_public_lands/bert-base-multilingual-cased/model,gemma,themes,public_lands,bert_base_multilingual_cased_164,bert_base_multilingual_cased_164_label,gemma_small
small_20260122_190816,small,gemma_themes_large_macroeconomics/bert-base-multilingual-cased/model,gemma,themes,macroeconomics,bert_base_multilingual_cased_165,bert_base_multilingual_cased_165_label,gemma_small
small_20260122_190816,small,gemma_themes_large_law_and_crime/bert-base-multilingual-cased/model,gemma,themes,law_and_crime,bert_base_multilingual_cased_166,bert_base_multilingual_cased_166_label,gemma_small
small_20260122_190816,small,gemma_themes_large_labor/bert-base-multilingual-cased/model,gemma,themes,labor,bert_base_multilingual_cased_167,bert_base_multilingual_cased_167_label,gemma_small
small_20260122_190816,small,gemma_themes_large_international_affairs/bert-base-multilingual-cased/model,gemma,themes,international_affairs,bert_base_multilingual_cased_168,bert_base_multilingual_cased_168_label,gemma_small
small_20260122_190816,small,gemma_themes_large_indigenous_affairs/bert-base-multilingual-cased/model,gemma,themes,indigenous_affairs,bert_base_multilingual_cased_169,bert_base_multilingual_cased_169_label,gemma_small
small_20260122_190816,small,gemma_themes_large_immigration/bert-base-multilingual-cased/model,gemma,themes,immigration,bert_base_multilingual_cased_170,bert_base_multilingual_cased_170_label,gemma_small
small_20260122_190816,small,gemma_themes_large_housing/bert-base-multilingual-cased/model,gemma,themes,housing,bert_base_multilingual_cased_171,bert_base_multilingual_cased_171_label,gemma_small
small_20260122_190816,small,gemma_themes_large_health/bert-base-multilingual-cased/model,gemma,themes,health,bert_base_multilingual_cased_172,bert_base_multilingual_cased_172_label,gemma_small
small_20260122_190816,small,gemma_themes_large_governments_governance/bert-base-multilingual-cased/model,gemma,themes,governments_governance,bert_base_multilingual_cased_173,bert_base_multilingual_cased_173_label,gemma_small
small_20260122_190816,small,gemma_themes_large_foreign_trade/bert-base-multilingual-cased/model,gemma,themes,foreign_trade,bert_base_multilingual_cased_174,bert_base_multilingual_cased_174_label,gemma_small
small_20260122_190816,small,gemma_themes_large_environment/bert-base-multilingual-cased/model,gemma,themes,environment,bert_base_multilingual_cased_175,bert_base_multilingual_cased_175_label,gemma_small
small_20260122_190816,small,gemma_themes_large_energy/bert-base-multilingual-cased/model,gemma,themes,energy,bert_base_multilingual_cased_176,bert_base_multilingual_cased_176_label,gemma_small
small_20260122_190816,small,gemma_themes_large_domestic_commerce/bert-base-multilingual-cased/model,gemma,themes,domestic_commerce,bert_base_multilingual_cased_177,bert_base_multilingual_cased_177_label,gemma_small
small_20260122_190816,small,gemma_themes_large_defense/bert-base-multilingual-cased/model,gemma,themes,defense,bert_base_multilingual_cased_178,bert_base_multilingual_cased_178_label,gemma_small
small_20260122_190816,small,gemma_themes_large_culture_nationalism/bert-base-multilingual-cased/model,gemma,themes,culture_nationalism,bert_base_multilingual_cased_179,bert_base_multilingual_cased_179_label,gemma_small
small_20260122_190816,small,gemma_themes_large_agriculture/bert-base-multilingual-cased/model,gemma,themes,agriculture,bert_base_multilingual_cased_180,bert_base_multilingual_cased_180_label,gemma_small
small_20260122_190816,small,gemma_specific_themes_large/bert-base-multilingual-cased/model,gemma,specific_themes,,bert_base_multilingual_cased_181,bert_base_multilingual_cased_181_label,gemma_small
small_20260122_190816,small,gemma_sentiment_large/bert-base-multilingual-cased/model,gemma,sentiment,,bert_base_multilingual_cased_182,bert_base_multilingual_cased_182_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_QS/bert-base-multilingual-cased/model,gemma,political_parties,QS,bert_base_multilingual_cased_183,bert_base_multilingual_cased_183_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_PQ/bert-base-multilingual-cased/model,gemma,political_parties,PQ,bert_base_multilingual_cased_184,bert_base_multilingual_cased_184_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_PLQ/bert-base-multilingual-cased/model,gemma,political_parties,PLQ,bert_base_multilingual_cased_185,bert_base_multilingual_cased_185_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_PCQ/bert-base-multilingual-cased/model,gemma,political_parties,PCQ,bert_base_multilingual_cased_186,bert_base_multilingual_cased_186_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_NDP/bert-base-multilingual-cased/model,gemma,political_parties,NDP,bert_base_multilingual_cased_187,bert_base_multilingual_cased_187_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_LPC/bert-base-multilingual-cased/model,gemma,political_parties,LPC,bert_base_multilingual_cased_188,bert_base_multilingual_cased_188_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_GPC/bert-base-multilingual-cased/model,gemma,political_parties,GPC,bert_base_multilingual_cased_189,bert_base_multilingual_cased_189_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_CPC/bert-base-multilingual-cased/model,gemma,political_parties,CPC,bert_base_multilingual_cased_190,bert_base_multilingual_cased_190_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_CAQ/bert-base-multilingual-cased/model,gemma,political_parties,CAQ,bert_base_multilingual_cased_191,bert_base_multilingual_cased_191_label,gemma_small
small_20260122_190816,small,gemma_political_parties_large_BQ/bert-base-multilingual-cased/model,gemma,political_parties,BQ,bert_base_multilingual_cased_192,bert_base_multilingual_cased_192_label,gemma_small
